amount,account_age_days,previous_orders,failed_payments,new_device,transactions_last_hour,location_changed,delivery_completed,chargeback
1179.8,10,6,2,0,1,0,1,0
441.58,20,6,0,1,1,0,1,0
4407.41,416,8,2,0,4,1,1,0
351.15,59,2,0,0,5,0,1,0
570.27,14,6,0,0,2,0,1,0
322.39,175,8,1,0,3,0,1,0
282.11,14,5,1,1,1,0,1,0
5384.15,13,8,2,0,1,0,1,0
1887.06,174,6,1,0,0,0,1,0
1261.8,161,4,2,0,5,0,1,0
568.74,7,4,1,0,3,0,1,0
2717.89,111,7,3,0,1,0,1,0
480.96,103,8,0,0,1,0,1,0
2425.13,142,4,0,0,3,0,1,0
458.28,240,8,1,0,1,0,1,0
575.65,59,5,2,0,0,0,1,0
2340.88,102,4,2,0,3,0,1,0
2601.46,283,6,1,0,4,0,1,0
1993.15,460,7,2,1,3,1,1,0
383.88,399,5,0,1,2,0,1,0
701.54,116,4,0,1,2,1,1,0
1282.93,132,6,1,0,1,0,1,0
469.05,135,4,2,0,1,0,1,0
4319.79,365,4,1,1,2,0,0,0
99.29,329,2,0,0,3,0,0,0
503.34,67,3,1,0,1,0,1,0
658.81,31,8,0,0,1,0,1,0
63.82,85,5,1,0,4,0,1,0
271.45,61,5,2,1,1,0,1,0
2049.37,542,7,1,0,4,0,1,0
1130.35,55,6,1,0,3,0,1,0
5287.69,35,6,5,1,3,1,1,1
5142.15,413,3,2,0,2,0,0,0
1690.95,16,5,0,0,2,0,1,0
1500.03,54,3,1,0,2,0,1,0
1171.37,104,7,1,1,3,0,1,0
77.09,162,10,0,0,0,0,1,0
271.9,71,7,0,1,2,0,1,0
1212.79,123,3,0,0,3,0,0,0
2030.48,39,6,1,1,5,0,1,0
1465.09,153,4,1,0,2,0,1,0
449.23,94,7,0,0,2,0,1,0
2800.09,340,4,5,0,5,0,1,0
4829.24,96,3,0,1,2,0,1,0
2801.72,105,4,0,0,0,0,1,0
2950.11,161,6,2,0,3,0,1,0
626.89,23,3,1,0,1,0,1,0
3216.13,30,2,0,0,3,1,1,0
1268.71,281,4,0,0,3,0,1,0
1829.06,57,7,0,0,2,0,1,0
1580.4,207,5,3,0,2,0,1,0
971.18,18,4,1,0,3,0,1,0
464.05,310,3,1,0,2,0,1,0
1010.16,799,3,3,1,0,0,1,1
2941.75,84,5,0,0,1,0,1,0
705.23,126,4,0,0,4,0,1,0
2679.4,105,3,1,0,5,0,1,0
2291.75,404,6,4,0,3,0,1,0
813.27,1,7,3,1,5,0,1,1
4397.54,190,5,1,0,0,0,1,0
768.51,190,4,0,1,2,0,0,0
4961.91,86,2,2,0,5,0,1,0
1692.78,44,9,1,0,2,0,1,0
1079.37,49,8,2,1,0,1,1,0
451.33,290,4,1,0,2,0,1,0
1003.99,12,6,0,0,3,0,1,0
894.48,149,4,1,0,1,0,1,0
311.59,65,5,0,1,3,0,1,0
882.17,55,3,0,0,2,0,0,0
490.88,126,6,1,0,2,0,1,0
1970.4,410,4,2,0,2,0,1,0
4049.22,173,2,1,0,2,0,0,0
321.53,279,5,1,0,3,1,1,0
6077.25,165,3,1,0,2,0,1,0
964.34,215,3,3,0,2,0,1,0
413.63,101,2,1,1,0,0,1,0
2339.65,468,4,2,0,2,0,1,0
701.73,125,6,3,1,1,0,1,0
1010.56,144,8,1,0,2,0,1,0
731.96,133,9,0,0,0,0,1,0
484.57,68,6,0,0,2,0,1,0
2261.98,47,5,1,0,0,0,1,0
823.61,13,5,0,0,2,0,1,0
260.69,227,9,0,0,1,0,0,0
1902.76,61,7,2,0,1,1,1,0
328.46,88,5,1,0,2,0,1,0
346.1,454,3,1,0,3,1,1,0
3614.13,150,6,2,0,0,0,1,0
331.51,18,6,3,0,3,0,1,0
108.15,289,4,3,0,2,0,1,0
2044.4,53,3,1,0,0,0,1,0
809.27,144,1,0,0,1,0,1,0
882.13,128,2,0,0,2,0,0,1
800.71,48,4,1,0,3,1,1,0
1382.53,22,8,2,0,2,0,1,0
516.61,42,3,1,0,2,0,1,0
4798.77,18,8,0,0,0,1,1,0
250.58,58,5,1,1,0,0,1,0
1711.07,1064,8,0,0,2,0,1,0
2084.16,92,6,2,0,1,0,1,0
513.04,358,8,1,1,2,0,1,0
393.97,143,5,0,0,0,0,1,0
3032.6,197,9,2,0,0,0,1,0
407.13,30,10,2,0,1,0,1,0
597.85,57,4,1,0,5,0,1,0
2663.27,128,5,1,0,1,0,1,0
1135.4,383,6,2,0,2,0,1,0
181.79,7,6,0,0,4,0,1,0
6292.16,127,6,2,1,1,0,1,0
645.48,9,6,1,1,2,0,1,0
733.07,109,2,2,0,4,0,1,0
1416.27,178,5,0,0,3,0,1,0
2048.94,245,6,0,1,3,1,1,0
7793.96,26,11,1,0,0,0,1,0
208.5,32,3,1,0,3,0,1,0
2504.77,114,3,3,1,1,0,1,0
2305.4,1121,2,0,1,1,1,1,0
956.07,79,8,0,0,1,0,1,0
2409.74,100,7,2,0,2,0,1,0
2791.33,101,8,0,0,1,0,1,0
275.35,15,3,1,0,1,0,1,0
6309.21,267,2,1,0,1,1,1,0
230.73,52,7,1,0,3,0,1,0
352.37,218,8,1,1,1,0,1,0
844.05,116,3,1,0,3,1,1,0
7517.14,170,5,3,0,1,0,0,0
805.73,9,7,1,0,3,0,1,0
1062.17,397,4,1,0,2,0,1,0
4592.04,50,3,2,0,1,0,1,0
812.15,199,3,4,0,4,0,1,0
337.5,287,6,0,0,3,0,1,0
722.53,139,1,2,0,4,0,1,0
4319.05,74,6,0,0,1,0,1,0
1177.17,686,4,1,0,5,0,1,0
7560.24,58,5,4,0,0,0,1,0
2293.73,534,3,1,0,0,0,1,0
575.47,30,3,2,0,1,0,1,0
1154.1,88,6,1,1,3,0,1,0
467.21,26,6,1,0,0,0,1,0
562.04,1,5,0,0,1,0,1,0
96672.5,54,3,0,0,1,1,1,0
3037.0,16,4,0,0,0,0,1,0
2594.37,772,4,1,0,0,0,1,0
588.05,258,4,0,0,2,0,1,0
5268.94,1,5,0,1,2,0,1,1
3292.54,45,1,1,1,2,0,1,0
7198.45,199,5,0,0,2,0,1,0
6857.61,91,3,1,1,2,1,1,0
249.86,320,3,1,0,1,0,0,0
361.46,126,5,2,0,4,0,1,0
401.9,190,5,1,0,2,0,0,0
426.69,163,6,2,0,5,0,1,0
1515.43,182,9,1,0,2,0,1,0
622.16,47,7,2,0,2,0,1,0
8713.24,84,5,2,0,1,0,1,0
7366.37,9,6,1,0,1,0,1,0
1089.57,159,8,0,0,3,0,1,0
7749.06,110,8,2,0,1,0,1,0
4856.8,257,3,2,0,1,1,1,0
698.75,41,4,0,0,3,0,1,0
147.05,103,5,2,0,2,1,1,0
881.86,35,2,0,1,1,0,1,0
575.58,171,4,0,1,0,0,1,0
1348.17,339,3,3,0,3,0,1,0
1198.98,261,11,2,0,0,0,1,0
1167.96,519,1,1,0,3,0,1,0
1851.38,641,3,0,0,0,0,1,0
326.19,266,2,2,0,0,0,1,0
1654.68,60,5,1,1,1,0,1,0
706.54,44,8,1,0,3,1,1,0
1339.41,106,5,0,0,0,0,1,0
2856.66,917,5,2,1,3,0,0,0
322.34,95,6,0,0,4,0,0,1
827.75,39,6,2,0,1,0,1,0
974.05,519,3,0,0,4,0,1,0
655.72,87,4,0,0,1,0,0,0
2696.82,211,3,1,0,3,0,1,0
533.58,279,7,1,1,4,0,1,0
629.29,333,7,2,1,2,0,1,0
539.2,309,4,3,0,2,1,1,0
3268.4,325,8,0,0,2,1,1,0
670.19,198,3,0,0,3,0,1,0
1737.23,93,6,0,0,3,0,1,0
7908.59,198,3,1,1,3,0,1,0
1017.58,326,2,0,0,5,0,1,0
3334.44,77,6,3,1,1,0,1,1
5833.39,63,2,0,0,1,0,1,0
3063.13,75,7,2,1,5,0,1,0
1078.36,144,6,0,0,2,0,1,0
2084.13,9,4,1,1,0,1,1,0
302.66,271,4,1,0,1,0,0,0
502.68,26,6,3,0,2,0,0,0
599.04,25,6,1,0,6,1,1,0
10307.35,39,4,2,0,6,0,1,0
486.59,154,8,1,0,2,0,1,0
479.39,60,4,3,0,0,0,1,0
386.09,82,8,3,0,6,0,1,0
1919.48,482,3,3,1,3,0,1,0
1264.74,338,3,0,0,3,0,0,0
3251.13,344,3,2,0,4,0,0,0
2145.78,155,7,1,0,2,0,1,0
275.78,362,13,1,0,7,0,1,0
489.18,271,4,0,0,3,1,1,0
4295.52,551,4,1,0,3,0,1,0
894.89,11,4,1,0,2,1,1,0
3596.05,5,3,2,0,0,0,1,0
944.18,34,5,0,0,5,1,1,0
416.69,476,5,0,0,1,0,1,0
809.76,167,4,2,0,1,0,1,0
416.53,99,11,0,0,2,1,1,0
622.94,129,4,0,0,3,0,1,0
1340.67,318,8,1,1,4,0,1,0
1829.15,476,3,1,0,1,1,1,0
223.59,235,4,1,0,3,0,1,0
1077.75,256,3,0,0,4,0,1,0
609.95,69,3,0,0,1,0,1,0
573.4,113,5,0,0,3,0,1,0
1252.23,389,6,1,0,2,0,1,0
632.42,277,5,3,0,1,0,1,0
4368.34,207,10,0,0,1,0,1,0
3597.74,12,2,2,0,1,0,1,0
3575.39,7,5,3,0,2,0,1,0
668.54,25,2,1,0,5,0,1,0
418.85,156,9,3,1,0,0,1,0
1190.38,138,4,0,0,3,0,1,0
943.55,514,4,2,0,2,0,1,0
596.56,213,2,0,0,3,0,1,0
338.41,62,7,1,0,4,0,1,0
1052.04,31,6,2,0,1,0,1,0
732.11,340,3,0,1,1,0,1,0
2182.76,110,9,1,0,1,0,1,0
2132.62,190,7,1,0,1,0,1,0
3297.1,149,9,0,1,5,0,1,0
311.28,20,7,1,1,0,0,1,0
1637.72,10,1,0,0,0,0,1,0
529.82,85,7,0,0,2,0,1,0
323.63,80,2,1,0,0,0,1,0
714.37,201,4,1,1,0,0,1,1
3192.96,180,3,1,0,2,0,1,0
755.73,624,6,2,0,1,0,1,0
5247.23,351,4,1,0,2,0,1,0
1898.61,123,6,2,0,0,0,1,0
739.45,124,5,0,0,2,1,1,0
3498.36,201,2,0,1,1,1,1,0
1711.96,21,2,0,0,5,1,1,0
431.57,1641,8,0,0,3,0,1,0
7036.05,131,2,0,0,4,1,0,1
1421.52,433,9,0,1,4,0,1,0
1117.44,615,5,0,0,0,0,1,0
466.13,156,4,3,1,5,1,1,1
3567.21,19,7,0,0,3,0,1,0
1839.55,153,2,0,0,3,0,0,0
2057.48,163,2,0,0,4,0,1,0
660.15,280,7,2,0,1,0,1,0
2525.26,8,10,1,1,2,1,1,0
2729.34,113,5,0,0,2,0,1,0
561.84,460,5,1,0,2,0,1,0
265.87,853,4,1,1,4,0,1,0
1961.32,38,7,0,0,1,0,1,0
227.39,368,8,0,0,3,0,1,0
1276.68,28,6,1,0,2,0,1,0
701.17,331,5,3,1,1,0,1,0
3709.55,58,6,0,0,4,0,1,0
740.37,577,7,0,0,2,0,1,0
3318.52,214,3,0,0,2,0,1,0
655.76,91,2,3,0,2,0,1,0
2980.93,59,3,0,1,2,1,1,0
8607.09,48,4,1,0,2,1,1,0
376.89,205,4,0,0,2,0,1,0
1468.56,407,5,0,0,4,1,1,0
17133.35,253,5,0,1,2,0,1,0
1172.14,324,3,3,0,2,0,1,0
1166.53,273,6,1,0,3,0,1,0
2412.69,696,3,0,0,2,0,1,0
1142.62,255,3,1,0,1,0,1,0
198.89,42,6,2,1,4,0,1,0
3402.57,282,3,1,1,3,0,1,0
147.98,69,6,0,0,3,1,1,0
722.85,985,5,1,0,5,0,1,0
3668.09,85,7,0,0,2,0,1,0
767.74,62,2,0,0,0,0,1,0
548.02,49,5,2,0,3,0,1,0
2641.93,193,2,1,0,6,0,1,0
468.2,20,5,0,0,2,1,1,0
323.04,552,7,0,0,1,0,1,0
1443.05,62,4,0,0,1,0,1,0
913.31,63,4,0,0,2,0,0,0
316.18,8,4,2,0,0,0,1,0
2073.42,50,7,1,0,2,0,1,0
1744.96,97,8,3,0,2,0,1,1
765.28,83,8,0,0,4,0,1,0
819.48,57,5,1,0,1,0,1,0
1755.3,7,5,0,0,0,0,1,0
3606.03,64,9,0,0,3,0,1,0
826.51,271,4,0,0,2,0,1,0
2110.52,103,4,0,0,0,1,1,0
1929.86,61,4,1,0,2,0,1,0
2642.04,65,10,0,1,2,0,1,1
1140.6,145,3,1,0,1,0,1,0
440.4,64,4,1,1,2,0,1,0
690.56,179,4,2,0,1,0,1,0
1545.11,819,6,2,0,1,0,1,0
6757.88,7,0,2,0,0,0,0,0
675.86,33,3,2,1,1,0,0,0
2452.31,35,6,1,0,1,1,0,0
789.93,106,5,0,0,2,0,0,0
1224.72,7,3,1,0,8,0,1,0
4991.03,116,5,0,0,3,0,1,0
2354.99,475,3,0,0,1,1,1,0
316.94,2,1,2,0,3,0,1,0
618.64,81,2,0,0,3,0,1,0
3851.51,257,7,1,0,2,0,1,0
1263.8,30,5,0,0,3,1,0,0
347.64,14,5,1,0,2,0,0,0
483.5,179,10,2,0,1,0,1,0
2216.08,1,6,2,0,5,1,1,0
2964.34,291,3,0,0,3,0,1,0
1116.39,12,10,2,0,3,0,1,0
13033.96,133,4,2,0,3,0,1,0
2500.27,242,5,2,0,4,0,1,0
859.64,49,5,3,0,1,0,1,0
485.07,19,6,0,0,1,0,1,0
413.69,34,6,2,0,2,1,1,0
1533.67,347,2,0,0,0,0,1,0
672.65,220,5,2,1,5,0,0,0
5847.35,39,4,1,0,1,0,1,0
4751.96,226,7,0,0,0,0,0,0
2065.37,221,5,0,0,1,0,1,0
337.31,1095,2,0,0,0,0,1,0
559.91,89,5,3,1,3,0,1,0
3849.42,360,8,1,0,1,0,1,0
624.49,106,3,1,0,3,0,1,0
3368.23,410,2,1,1,2,0,1,0
1762.7,17,2,2,0,4,1,1,0
1154.84,34,6,2,0,2,0,1,0
543.03,341,7,0,0,1,0,1,0
998.0,307,4,4,0,0,0,1,1
1325.64,65,2,1,1,3,0,1,0
3079.55,163,5,1,0,0,0,1,0
452.26,86,8,2,1,2,0,1,0
843.18,1,3,0,0,4,1,1,0
1146.91,4,6,0,0,1,1,1,0
2127.45,10,6,1,0,0,0,1,0
442.1,162,7,0,1,5,0,1,0
293.96,58,4,0,1,2,0,1,0
2151.6,27,3,3,0,0,0,1,0
240.34,509,2,1,1,2,0,1,0
3963.88,23,6,2,1,0,1,1,1
938.3,201,1,0,0,0,0,1,0
233.33,404,0,1,1,2,0,1,0
678.29,32,6,1,1,5,0,1,0
1602.19,43,5,1,0,0,0,1,0
643.74,153,4,5,0,4,0,1,0
1118.82,127,8,0,0,3,0,1,0
2298.65,132,2,1,0,3,0,1,0
895.88,145,5,3,0,0,0,1,0
429.64,538,4,3,0,6,0,1,0
813.23,9,1,1,0,4,0,1,0
4513.55,257,8,1,0,0,1,1,0
5913.92,47,6,1,1,0,0,1,1
145.49,84,4,3,0,1,0,1,0
3265.04,16,4,3,0,2,0,1,0
1408.31,106,5,1,0,2,0,1,0
2762.75,293,5,0,0,1,0,1,0
632.39,18,7,1,1,1,1,1,0
187.12,58,6,2,0,0,0,1,0
1967.44,84,6,2,0,0,1,1,0
427.96,19,7,1,0,3,0,1,0
273.61,258,9,2,0,1,0,1,0
293.42,278,3,0,0,3,0,1,0
2000.02,325,10,0,0,3,0,1,0
1260.74,157,4,3,0,1,0,1,0
2398.18,127,2,0,1,1,0,1,0
2141.1,54,2,1,0,1,0,0,0
719.87,191,6,1,0,4,0,1,0
1022.01,105,5,0,0,3,0,1,0
657.58,635,5,3,0,2,0,1,0
888.62,620,5,0,0,2,0,1,0
416.86,424,4,2,0,3,0,0,0
1620.49,80,9,0,0,1,0,1,0
3213.52,82,7,0,0,1,0,1,0
484.63,344,5,2,1,1,0,1,0
3949.21,235,4,0,0,2,0,1,0
1228.47,219,3,1,0,2,1,1,0
1395.6,59,5,0,0,0,0,1,0
200.45,322,6,0,0,2,0,1,0
179.96,155,10,0,0,5,0,1,0
1266.63,106,3,1,0,6,0,1,0
2415.67,361,10,0,0,1,0,1,0
560.38,90,5,1,0,0,0,1,0
5826.05,190,2,3,0,4,1,1,0
2286.86,112,6,2,0,2,0,1,0
442.15,161,4,0,0,0,0,1,0
1130.99,7,6,2,1,3,0,1,0
13055.03,111,4,2,0,3,0,1,0
316.54,146,3,0,0,0,0,1,0
1859.89,122,5,1,1,2,0,1,0
794.14,338,5,1,0,2,0,1,0
2223.63,67,11,1,0,3,1,1,0
3894.32,387,3,2,0,3,0,1,0
745.28,92,5,0,1,2,1,1,1
3357.37,213,3,1,1,3,0,1,0
10109.22,16,9,1,0,1,1,1,0
1171.77,40,4,2,0,3,0,1,0
2404.0,257,4,0,0,4,0,1,0
607.63,2,6,1,0,6,1,1,0
1117.96,622,9,3,0,1,1,1,0
919.04,38,5,1,0,3,0,1,0
2433.14,416,3,0,0,4,0,0,0
3658.02,130,5,1,1,5,1,1,0
982.74,149,12,0,0,4,0,1,0
5082.83,15,10,1,0,0,0,1,0
5064.69,81,3,0,0,2,0,1,0
2557.67,30,12,1,0,1,0,1,0
654.57,134,2,0,0,3,1,1,0
594.77,144,2,0,0,4,0,1,0
486.69,222,4,1,1,0,0,1,0
2833.21,379,10,1,0,1,0,1,0
326.44,113,5,3,0,4,0,1,0
2157.79,47,4,2,0,1,0,0,0
372.0,73,6,0,0,3,0,1,0
2498.75,338,2,0,0,1,0,1,0
1115.68,28,4,1,1,3,0,1,0
4161.53,177,4,4,1,3,0,1,0
3433.91,2,5,1,0,0,0,1,0
4605.77,50,8,2,0,1,0,1,0
4725.93,161,2,0,0,1,0,1,0
1266.02,109,6,1,1,1,0,1,0
344.19,122,2,2,0,0,0,1,0
382.79,194,5,3,0,2,0,1,0
136.07,48,8,2,1,3,0,0,0
371.05,59,3,2,0,1,0,1,0
1174.77,207,6,0,0,2,0,1,0
626.62,139,2,2,0,2,0,1,0
915.86,2,9,2,0,3,1,1,1
1794.92,199,3,3,0,3,0,1,0
809.11,174,8,1,0,0,0,1,0
357.16,14,5,0,0,1,0,1,0
1039.78,247,6,2,1,2,0,1,0
446.53,132,7,0,0,3,1,0,1
836.49,41,4,1,0,3,0,1,0
4199.74,147,4,0,0,1,0,1,0
836.72,162,3,0,0,1,0,1,0
6444.34,454,3,0,1,1,1,1,1
4590.0,243,6,2,1,1,0,1,0
614.43,64,12,0,1,0,0,1,0
361.0,22,6,0,1,6,0,1,0
1040.49,345,6,0,0,1,0,1,0
3474.92,336,6,2,0,2,0,1,0
671.7,34,5,2,1,4,0,1,0
2719.19,11,3,2,0,1,0,1,0
3671.81,223,10,0,1,4,0,0,0
505.72,230,5,0,0,0,0,1,0
557.77,35,6,1,1,3,0,1,0
2236.49,198,6,0,1,2,1,1,1
1276.46,58,5,0,1,3,0,1,0
552.22,54,5,1,0,2,0,1,0
771.1,70,10,0,0,3,0,0,0
1021.96,132,4,0,0,1,0,1,0
229.33,293,0,1,0,0,0,1,0
2358.17,124,5,0,0,4,0,1,0
679.47,63,7,1,0,2,0,1,0
67.78,387,4,3,0,0,0,1,0
1070.77,10,6,0,0,2,0,0,0
522.4,287,5,1,0,2,1,1,0
5936.19,276,4,1,1,1,0,1,0
610.67,52,8,0,0,4,0,1,0
365.9,39,4,1,0,4,0,1,0
1822.44,373,5,1,0,2,0,1,0
566.54,147,3,2,1,4,0,1,0
502.98,8,6,1,1,1,0,1,0
1825.3,398,4,0,0,1,0,1,0
387.43,77,7,2,0,2,0,1,0
255.37,75,0,0,0,4,0,1,0
6161.02,185,3,1,0,1,0,1,0
1957.65,194,3,3,0,2,0,1,0
842.01,78,4,1,0,2,0,0,0
1092.83,27,4,3,0,1,0,1,0
1818.68,144,6,0,0,3,1,1,0
2902.53,176,3,1,0,2,0,1,0
514.93,354,2,1,1,3,0,1,0
1581.53,119,7,1,0,3,0,1,0
660.7,186,10,0,0,2,1,1,0
907.8,10,5,0,1,2,0,1,0
1287.8,404,7,0,0,0,0,1,0
1089.33,71,3,1,0,0,0,1,0
2288.31,180,5,0,0,0,0,1,0
1784.84,445,3,1,0,3,0,1,0
242.7,299,5,0,0,2,0,1,0
282.08,182,6,0,0,1,0,1,0
757.7,218,5,1,0,3,0,1,0
6826.9,456,3,0,0,0,0,1,0
467.97,300,3,0,1,3,0,1,0
890.49,169,2,1,1,3,0,1,0
641.4,193,5,0,0,3,1,0,1
630.15,28,8,1,0,1,0,1,0
1310.6,114,5,0,0,3,0,1,1
4450.52,64,2,0,0,1,0,1,0
1730.16,101,6,1,0,2,0,1,0
491.01,195,4,0,0,4,0,1,0
17209.72,29,4,2,0,1,0,1,0
1186.27,3,6,1,0,5,1,1,0
615.71,91,3,2,0,4,0,1,0
4501.19,69,5,1,0,0,0,1,0
686.04,98,9,1,0,0,0,1,0
5784.36,481,5,2,0,4,0,1,0
459.14,221,1,0,0,0,0,1,0
4582.64,71,3,1,1,3,1,1,0
1340.83,35,7,2,0,2,0,1,0
3988.03,173,2,0,1,7,0,1,0
7344.93,192,5,2,1,2,0,1,0
353.33,118,6,1,0,2,0,1,0
3927.55,43,7,2,0,2,0,1,0
268.03,5,8,0,0,4,0,1,0
384.84,55,6,1,0,6,0,1,0
491.07,109,4,1,0,1,0,1,0
1814.63,279,7,2,0,1,0,1,0
1133.44,346,2,1,0,0,0,1,0
927.84,95,5,1,0,0,0,1,0
1269.32,286,5,2,0,1,0,1,0
1980.87,902,5,0,0,2,0,1,0
2139.33,226,7,0,0,1,0,1,0
3275.31,234,5,1,0,4,1,1,0
6768.5,432,5,0,0,5,0,1,0
1073.45,74,5,1,0,3,0,1,0
651.26,2,4,2,1,0,0,0,0
2025.43,781,2,1,0,3,0,1,0
349.24,121,4,1,0,3,0,1,0
556.29,277,6,1,1,2,1,1,0
2979.11,301,6,0,0,3,1,1,0
968.62,91,1,1,1,2,1,1,0
327.6,140,3,0,0,1,0,1,0
247.2,139,3,0,0,4,1,1,0
1151.38,44,6,3,0,6,0,1,0
3435.43,22,7,0,1,2,0,1,0
3389.87,141,3,2,0,4,0,0,0
1225.23,23,4,0,0,1,0,1,0
8175.6,76,3,2,0,2,0,1,0
987.5,37,5,0,1,0,0,1,0
954.73,220,6,2,1,2,0,1,0
84.15,370,8,1,0,2,1,0,0
701.09,155,7,0,0,2,1,0,0
2570.91,95,8,2,0,4,0,1,0
5239.4,1025,4,2,1,1,0,1,1
478.07,3,7,0,0,1,1,1,1
1741.07,65,4,1,0,2,0,1,0
3124.03,58,5,2,1,3,0,1,0
1108.99,79,1,1,0,2,0,1,0
111.8,47,6,1,1,2,1,1,0
1404.29,55,2,1,0,1,0,1,0
2348.26,53,2,0,0,0,1,1,0
425.21,126,5,0,0,2,0,1,0
850.52,89,1,1,0,2,0,1,0
345.33,183,3,1,0,1,0,1,0
83.92,130,7,0,0,1,0,1,0
3062.55,36,5,1,0,1,1,0,0
1092.53,298,6,0,0,2,0,1,0
5419.05,115,5,2,0,2,0,1,0
2584.59,29,3,2,0,3,0,1,0
769.54,32,5,0,0,3,0,0,0
1009.11,286,7,1,0,1,0,1,0
1931.74,218,5,0,0,3,0,1,0
2883.86,127,5,0,1,2,0,0,0
1514.24,65,5,1,0,2,0,1,0
3312.95,111,2,1,0,1,0,1,0
815.12,182,7,1,0,1,1,1,0
404.58,380,7,2,0,7,0,1,0
1027.82,146,8,1,0,2,1,1,0
1346.39,58,10,1,0,0,0,0,0
329.79,7,5,1,0,1,0,1,0
288.09,34,7,1,0,1,0,1,0
1715.37,189,5,0,1,3,0,0,0
730.44,31,8,0,0,2,1,1,0
929.05,118,7,0,0,0,0,1,0
765.33,216,5,2,0,2,0,1,0
5017.07,66,3,0,0,1,0,1,0
3872.91,199,3,1,0,1,0,0,0
318.19,156,5,1,0,3,0,1,0
643.68,104,6,1,0,3,0,1,0
2565.75,409,7,0,0,4,1,1,0
2002.07,212,6,1,0,3,0,1,0
1052.1,80,6,0,0,1,0,1,0
351.57,293,9,2,1,3,0,1,0
554.16,241,6,1,0,2,0,1,0
654.08,282,4,1,0,2,1,1,0
1446.63,184,3,1,0,1,0,1,0
6025.33,85,4,0,0,3,0,1,0
551.76,77,4,0,0,2,0,0,0
393.06,191,6,0,0,2,0,1,0
983.79,25,6,0,0,1,0,1,0
3077.09,308,6,4,0,3,0,1,0
258.04,83,3,0,1,0,0,1,0
4692.09,179,7,1,0,0,0,1,0
923.31,124,6,0,0,3,0,1,0
526.2,131,4,2,0,2,1,1,0
221.36,241,7,2,0,3,0,1,0
2222.8,177,7,0,0,0,0,1,0
924.11,51,2,1,0,2,0,1,0
1300.76,13,4,2,0,1,0,1,0
445.5,330,3,1,0,2,1,0,0
797.04,389,6,1,0,0,0,0,0
674.13,32,1,0,0,2,1,1,0
991.69,66,7,2,0,1,1,1,0
561.41,59,7,3,0,4,0,0,0
236.47,498,6,2,0,3,0,1,0
16789.35,41,4,1,0,3,0,1,0
280.51,32,4,0,0,1,0,1,0
1314.83,36,4,2,0,2,0,1,0
186.41,235,5,1,0,5,0,1,0
148.85,394,3,3,0,0,0,1,0
1209.34,89,4,0,0,2,1,1,0
1305.53,26,6,2,0,4,1,1,0
3871.89,158,2,0,1,3,0,1,0
1635.24,42,7,1,0,2,0,1,0
944.06,11,6,1,0,3,0,1,0
424.28,391,5,0,0,2,0,0,0
4909.92,368,2,1,0,1,0,0,0
2776.24,670,4,2,0,1,0,1,0
315.35,115,7,2,0,1,0,1,0
1139.07,62,5,1,0,2,0,1,0
1266.55,264,4,0,0,2,0,1,0
776.15,35,4,0,0,0,0,1,0
2372.86,50,5,1,0,2,0,1,0
2519.29,53,3,1,0,2,0,0,0
906.43,545,7,0,0,3,0,1,0
828.1,235,8,0,0,1,0,1,0
4909.65,25,4,2,0,2,0,1,0
2787.33,17,4,2,0,2,0,1,0
1178.93,333,3,2,0,1,0,1,0
215.03,291,9,2,0,3,1,1,0
1546.89,200,7,1,0,1,1,1,0
2204.12,39,2,0,0,4,1,1,0
69.79,117,2,0,1,3,0,1,0
1410.74,166,8,0,0,2,0,1,0
722.93,484,8,0,0,1,0,1,0
879.32,33,3,0,0,1,0,1,0
442.58,130,5,1,1,1,0,1,0
945.59,30,13,1,0,2,0,1,0
4411.59,105,9,2,0,3,0,1,0
701.77,40,3,3,0,3,0,0,1
2880.08,325,4,1,0,3,1,1,0
489.64,52,6,3,0,2,0,1,0
2341.99,97,6,0,0,1,0,1,0
1098.45,94,8,0,1,2,0,1,0
1559.35,362,3,0,0,1,0,1,0
1104.51,255,6,1,0,2,0,1,0
2083.13,10,3,1,0,4,1,1,0
84.13,12,6,0,0,3,0,1,0
265.12,144,7,2,0,1,0,1,0
1664.17,100,4,0,0,3,0,1,0
142.09,58,8,2,0,1,0,1,0
645.11,283,4,0,0,1,0,1,0
1038.63,24,2,1,1,4,0,1,0
479.08,657,6,3,1,0,1,1,1
549.19,4,2,0,0,0,0,1,0
1438.83,22,1,2,0,1,0,0,0
3008.8,67,2,0,0,5,0,1,0
420.54,128,6,0,0,4,0,1,0
617.04,43,6,1,0,2,0,0,0
527.81,239,4,1,0,2,0,1,0
97.38,79,5,1,0,1,0,1,0
1263.59,7,5,1,0,4,0,1,0
2792.57,378,4,1,0,3,0,1,0
3030.99,518,7,0,1,1,0,1,0
459.08,173,9,1,0,1,0,0,0
313.66,295,2,0,0,4,0,0,0
1120.58,23,5,0,0,3,1,1,0
2513.1,56,4,3,0,3,0,0,0
1280.3,70,12,1,0,3,0,1,0
1464.55,582,4,2,1,1,0,1,0
3435.2,129,7,1,0,2,0,1,0
523.67,1,4,0,0,6,0,1,0
880.1,86,6,0,0,1,0,1,0
5622.92,1,10,0,1,1,1,1,1
900.71,48,4,2,0,1,1,1,0
308.79,109,1,2,0,3,0,1,0
561.52,70,3,0,0,1,0,1,0
429.16,5,8,2,0,3,0,1,0
1567.38,22,1,1,1,3,0,1,1
